title,authors,published,summary,url
Enhancing Pre-Trained Language Models for Vulnerability Detection via Semantic-Preserving Data Augmentation,"Weiliang Qi, Jiahao Cao, Darsh Poddar, Sophia Li, Xinda Wang",2024-09-30,"With the rapid development and widespread use of advanced network systems,
software vulnerabilities pose a significant threat to secure communications and
networking. Learning-based vulnerability detection systems, particularly those
leveraging pre-trained language models, have demonstrated significant potential
in promptly identifying vulnerabilities in communication networks and reducing
the risk of exploitation. However, the shortage of accurately labeled
vulnerability datasets hinders further progress in this field. Failing to
represent real-world vulnerability data variety and preserve vulnerability
semantics, existing augmentation approaches provide limited or even
counterproductive contributions to model training. In this paper, we propose a
data augmentation technique aimed at enhancing the performance of pre-trained
language models for vulnerability detection. Given the vulnerability dataset,
our method performs natural semantic-preserving program transformation to
generate a large volume of new samples with enriched data diversity and
variety. By incorporating our augmented dataset in fine-tuning a series of
representative code pre-trained models (i.e., CodeBERT, GraphCodeBERT,
UnixCoder, and PDBERT), up to 10.1% increase in accuracy and 23.6% increase in
F1 can be achieved in the vulnerability detection task. Comparison results also
show that our proposed method can substantially outperform other prominent
vulnerability augmentation approaches.",http://arxiv.org/pdf/2410.00249v2
Ingest-And-Ground: Dispelling Hallucinations from Continually-Pretrained LLMs with RAG,"Chenhao Fang, Derek Larson, Shitong Zhu, Sophie Zeng, Wendy Summer, Yanqing Peng, Yuriy Hulovatyy, Rajeev Rao, Gabriel Forgues, Arya Pudota, Alex Goncalves, Hervé Robert",2024-09-30,"This paper presents new methods that have the potential to improve privacy
process efficiency with LLM and RAG. To reduce hallucination, we continually
pre-train the base LLM model with a privacy-specific knowledge base and then
augment it with a semantic RAG layer. Our evaluations demonstrate that this
approach enhances the model performance (as much as doubled metrics compared to
out-of-box LLM) in handling privacy-related queries, by grounding responses
with factual information which reduces inaccuracies.",http://arxiv.org/pdf/2410.02825v1
Propelling Innovation to Defeat Data-Leakage Hardware Trojans: From Theory to Practice,"Kevin Kwiat, Jason Kulick, Paul Ratazzi",2024-09-30,"Many design companies have gone fabless and rely on external fabrication
facilities to produce chips due to increasing cost of semiconductor
manufacturing. However, not all of these facilities can be considered
trustworthy; some may inject hardware Trojans and jeopardize the security of
the system. One common objective of hardware Trojans is to establish a side
channel for data leakage. While extensive literature exists on various
defensive measures, almost all of them focus on preventing the establishment of
side channels, and can be compromised if attackers gain access to the physical
chip and can perform reverse engineering between multiple fabrication runs. In
this paper, we advance (from theory to practice) RECORD: Randomized Encoding of
COmbinational Logic for Resistance to Data Leakage. RECORD is a novel scheme of
temporarily randomized encoding for combinational logic that, with the aid of
Quilt Packaging, prevents attackers from interpreting the data.",http://arxiv.org/pdf/2409.20486v1
Fine-Tuning Personalization in Federated Learning to Mitigate Adversarial Clients,"Youssef Allouah, Abdellah El Mrini, Rachid Guerraoui, Nirupam Gupta, Rafael Pinot",2024-09-30,"Federated learning (FL) is an appealing paradigm that allows a group of
machines (a.k.a. clients) to learn collectively while keeping their data local.
However, due to the heterogeneity between the clients' data distributions, the
model obtained through the use of FL algorithms may perform poorly on some
client's data. Personalization addresses this issue by enabling each client to
have a different model tailored to their own data while simultaneously
benefiting from the other clients' data. We consider an FL setting where some
clients can be adversarial, and we derive conditions under which full
collaboration fails. Specifically, we analyze the generalization performance of
an interpolated personalized FL framework in the presence of adversarial
clients, and we precisely characterize situations when full collaboration
performs strictly worse than fine-tuned personalization. Our analysis
determines how much we should scale down the level of collaboration, according
to data heterogeneity and the tolerable fraction of adversarial clients. We
support our findings with empirical results on mean estimation and binary
classification problems, considering synthetic and benchmark image
classification datasets.",http://arxiv.org/pdf/2409.20329v1
MNT Elliptic Curves with Non-Prime Order,Maciej Grześkowiak,2024-09-30,"Miyaji, Nakabayashi, and Takano proposed the algorithm for the construction
of prime order pairing-friendly elliptic curves with embedding degrees
$k=3,4,6$. We present a method for generating generalized MNT curves. The order
of such pairing-friendly curves is the product of two prime numbers.",http://arxiv.org/pdf/2409.20254v1
Quantum Fast Implementation of Private Information Retrieval and Functional Bootstrapping,"Guangsheng Ma, Hongbo Li",2024-09-30,"Quantum computation has found greater efficiency and security across various
fields. We show that, in a near-term hybrid cloud computing scenario with only
one single quantum server and an entirely classical client, critical
bottlenecks in privacy-preserving computation can be addressed.
  First, we propose an efficient quantum functional bootstrapping algorithm
with a runtime polynomial in the plaintext-size, providing an exponential
quantum speedup over classical algorithms. Second, we present a secure and fast
quantum private information retrieval protocol with logarithmic query time. The
security relies on the learning with errors (LWE) problem with polynomial
modulus, greatly improving the security of classical fast PIR protocol based on
ring-LWE with super-polynomial modulus.
  Technically, we extend an important classical homomorphic operation, known as
blind rotation, to the quantum case by an encrypted conditional rotation
technique. This technique holds promise for broader applications in quantum
cryptography.",http://arxiv.org/pdf/2409.20182v1
Professor X: Manipulating EEG BCI with Invisible and Robust Backdoor Attack,"Xuan-Hao Liu, Xinhao Song, Dexuan He, Bao-Liang Lu, Wei-Long Zheng",2024-09-30,"While electroencephalogram (EEG) based brain-computer interface (BCI) has
been widely used for medical diagnosis, health care, and device control, the
safety of EEG BCI has long been neglected. In this paper, we propose Professor
X, an invisible and robust ""mind-controller"" that can arbitrarily manipulate
the outputs of EEG BCI through backdoor attack, to alert the EEG community of
the potential hazard. However, existing EEG attacks mainly focus on
single-target class attacks, and they either require engaging the training
stage of the target BCI, or fail to maintain high stealthiness. Addressing
these limitations, Professor X exploits a three-stage clean label poisoning
attack: 1) selecting one trigger for each class; 2) learning optimal injecting
EEG electrodes and frequencies strategy with reinforcement learning for each
trigger; 3) generating poisoned samples by injecting the corresponding
trigger's frequencies into poisoned data for each class by linearly
interpolating the spectral amplitude of both data according to previously
learned strategies. Experiments on datasets of three common EEG tasks
demonstrate the effectiveness and robustness of Professor X, which also easily
bypasses existing backdoor defenses.",http://arxiv.org/pdf/2409.20158v1
"An interdisciplinary exploration of trade-offs between energy, privacy and accuracy aspects of data","Pepijn de Reus, Kyra Dresen, Ana Oprescu, Kristina Irion, Ans Kolk",2024-09-30,"The digital era has raised many societal challenges, including ICT's rising
energy consumption and protecting privacy of personal data processing. This
paper considers both aspects in relation to machine learning accuracy in an
interdisciplinary exploration. We first present a method to measure the effects
of privacy-enhancing techniques on data utility and energy consumption. The
environmental-privacy-accuracy trade-offs are discovered through an
experimental set-up. We subsequently take a storytelling approach to translate
these technical findings to experts in non-ICT fields. We draft two examples
for a governmental and auditing setting to contextualise our results.
Ultimately, users face the task of optimising their data processing operations
in a trade-off between energy, privacy, and accuracy considerations where the
impact of their decisions is context-sensitive.",http://arxiv.org/pdf/2410.00069v1
DBNode: A Decentralized Storage System for Big Data Storage in Consortium Blockchains,"Narges Dadkhah, Xuyang Ma, Katinka Wolter, Gerhard Wunder",2024-09-30,"Storing big data directly on a blockchain poses a substantial burden due to
the need to maintain a consistent ledger across all nodes. Numerous studies in
decentralized storage systems have been conducted to tackle this particular
challenge. Most state-of-the-art research concentrates on developing a general
storage system that can accommodate diverse blockchain categories. However, it
is essential to recognize the unique attributes of a consortium blockchain,
such as data privacy and access control. Beyond ensuring high performance,
these specific needs are often overlooked by general storage systems. This
paper proposes a decentralized storage system for Hyperledger Fabric, which is
a well-known consortium blockchain. First, we employ erasure coding to
partition files, subsequently organizing these chunks into a hierarchical
structure that fosters efficient and dependable data storage. Second, we design
a two-layer hash-slots mechanism and a mirror strategy, enabling high data
availability. Third, we design an access control mechanism based on a smart
contract to regulate file access.",http://arxiv.org/pdf/2409.20123v1
Robust LLM safeguarding via refusal feature adversarial training,"Lei Yu, Virginie Do, Karen Hambardzumyan, Nicola Cancedda",2024-09-30,"Large language models (LLMs) are vulnerable to adversarial attacks that can
elicit harmful responses. Defending against such attacks remains challenging
due to the opacity of jailbreaking mechanisms and the high computational cost
of training LLMs robustly. We demonstrate that adversarial attacks share a
universal mechanism for circumventing LLM safeguards that works by ablating a
dimension in the residual stream embedding space called the refusal feature. We
further show that the operation of refusal feature ablation (RFA) approximates
the worst-case perturbation of offsetting model safety. Based on these
findings, we propose Refusal Feature Adversarial Training (ReFAT), a novel
algorithm that efficiently performs LLM adversarial training by simulating the
effect of input-level attacks via RFA. Experiment results show that ReFAT
significantly improves the robustness of three popular LLMs against a wide
range of adversarial attacks, with considerably less computational overhead
compared to existing adversarial training methods.",http://arxiv.org/pdf/2409.20089v1
Building Touch-Less Trust in IoT Devices,Steve Kerrison,2024-09-30,"Trust mechanisms for Internet of Things (IoT) devices are commonly used by
manufacturers and other ecosystem participants. However, end users face a
challenge in establishing trust in devices, particularly as device encounters
become more frequent thanks to the proliferation of new and unique products.
Communication or even physical interaction with a device can expose a user to
various threats, such as biometric theft or exploit of their own device. To
address this, we propose a mechanism for verifying the integrity and
trustworthiness of an IoT device before physical interaction or any significant
communication has taken place.",http://arxiv.org/pdf/2409.20047v1
The Early Bird Catches the Leak: Unveiling Timing Side Channels in LLM Serving Systems,"Linke Song, Zixuan Pang, Wenhao Wang, Zihao Wang, XiaoFeng Wang, Hongbo Chen, Wei Song, Yier Jin, Dan Meng, Rui Hou",2024-09-30,"The wide deployment of Large Language Models (LLMs) has given rise to strong
demands for optimizing their inference performance. Today's techniques serving
this purpose primarily focus on reducing latency and improving throughput
through algorithmic and hardware enhancements, while largely overlooking their
privacy side effects, particularly in a multi-user environment. In our
research, for the first time, we discovered a set of new timing side channels
in LLM systems, arising from shared caches and GPU memory allocations, which
can be exploited to infer both confidential system prompts and those issued by
other users. These vulnerabilities echo security challenges observed in
traditional computing systems, highlighting an urgent need to address potential
information leakage in LLM serving infrastructures. In this paper, we report
novel attack strategies designed to exploit such timing side channels inherent
in LLM deployments, specifically targeting the Key-Value (KV) cache and
semantic cache widely used to enhance LLM inference performance. Our approach
leverages timing measurements and classification models to detect cache hits,
allowing an adversary to infer private prompts with high accuracy. We also
propose a token-by-token search algorithm to efficiently recover shared prompt
prefixes in the caches, showing the feasibility of stealing system prompts and
those produced by peer users. Our experimental studies on black-box testing of
popular online LLM services demonstrate that such privacy risks are completely
realistic, with significant consequences. Our findings underscore the need for
robust mitigation to protect LLM systems against such emerging threats.",http://arxiv.org/pdf/2409.20002v1
Mitigating Backdoor Threats to Large Language Models: Advancement and Challenges,"Qin Liu, Wenjie Mo, Terry Tong, Jiashu Xu, Fei Wang, Chaowei Xiao, Muhao Chen",2024-09-30,"The advancement of Large Language Models (LLMs) has significantly impacted
various domains, including Web search, healthcare, and software development.
However, as these models scale, they become more vulnerable to cybersecurity
risks, particularly backdoor attacks. By exploiting the potent memorization
capacity of LLMs, adversaries can easily inject backdoors into LLMs by
manipulating a small portion of training data, leading to malicious behaviors
in downstream applications whenever the hidden backdoor is activated by the
pre-defined triggers. Moreover, emerging learning paradigms like instruction
tuning and reinforcement learning from human feedback (RLHF) exacerbate these
risks as they rely heavily on crowdsourced data and human feedback, which are
not fully controlled. In this paper, we present a comprehensive survey of
emerging backdoor threats to LLMs that appear during LLM development or
inference, and cover recent advancement in both defense and detection
strategies for mitigating backdoor threats to LLMs. We also outline key
challenges in addressing these threats, highlighting areas for future research.",http://arxiv.org/pdf/2409.19993v1
Enhancing Security Using Random Binary Weights in Privacy-Preserving Federated Learning,"Hiroto Sawada, Shoko Imaizumi, Hitoshi Kiya",2024-09-30,"In this paper, we propose a novel method for enhancing security in
privacy-preserving federated learning using the Vision Transformer. In
federated learning, learning is performed by collecting updated information
without collecting raw data from each client. However, the problem is that this
raw data may be inferred from the updated information. Conventional
data-guessing countermeasures (security enhancement methods) for addressing
this issue have a trade-off relationship between privacy protection strength
and learning efficiency, and they generally degrade model performance. In this
paper, we propose a novel method of federated learning that does not degrade
model performance and that is robust against data-guessing attacks on updated
information. In the proposed method, each client independently prepares a
sequence of binary (0 or 1) random numbers, multiplies it by the updated
information, and sends it to a server for model learning. In experiments, the
effectiveness of the proposed method is confirmed in terms of model performance
and resistance to the APRIL (Attention PRIvacy Leakage) restoration attack.",http://arxiv.org/pdf/2409.19988v1
"Comments on ""Privacy-Enhanced Federated Learning Against Poisoning Adversaries""","Thomas Schneider, Ajith Suresh, Hossein Yalame",2024-09-30,"In August 2021, Liu et al. (IEEE TIFS'21) proposed a privacy-enhanced
framework named PEFL to efficiently detect poisoning behaviours in Federated
Learning (FL) using homomorphic encryption. In this article, we show that PEFL
does not preserve privacy. In particular, we illustrate that PEFL reveals the
entire gradient vector of all users in clear to one of the participating
entities, thereby violating privacy. Furthermore, we clearly show that an
immediate fix for this issue is still insufficient to achieve privacy by
pointing out multiple flaws in the proposed system.
  Note: Although our privacy issues mentioned in Section II have been published
in January 2023 (Schneider et. al., IEEE TIFS'23), several subsequent papers
continued to reference Liu et al. (IEEE TIFS'21) as a potential solution for
private federated learning. While a few works have acknowledged the privacy
concerns we raised, several of subsequent works either propagate these errors
or adopt the constructions from Liu et al. (IEEE TIFS'21), thereby
unintentionally inheriting the same privacy vulnerabilities. We believe this
oversight is partly due to the limited visibility of our comments paper at
TIFS'23 (Schneider et. al., IEEE TIFS'23). Consequently, to prevent the
continued propagation of the flawed algorithms in Liu et al. (IEEE TIFS'21)
into future research, we also put this article to an ePrint.",http://arxiv.org/pdf/2409.19964v1
HYDRA-FL: Hybrid Knowledge Distillation for Robust and Accurate Federated Learning,"Momin Ahmad Khan, Yasra Chandio, Fatima Muhammad Anwar",2024-09-30,"Data heterogeneity among Federated Learning (FL) users poses a significant
challenge, resulting in reduced global model performance. The community has
designed various techniques to tackle this issue, among which Knowledge
Distillation (KD)-based techniques are common.
  While these techniques effectively improve performance under high
heterogeneity, they inadvertently cause higher accuracy degradation under model
poisoning attacks (known as attack amplification). This paper presents a case
study to reveal this critical vulnerability in KD-based FL systems. We show why
KD causes this issue through empirical evidence and use it as motivation to
design a hybrid distillation technique. We introduce a novel algorithm, Hybrid
Knowledge Distillation for Robust and Accurate FL (HYDRA-FL), which reduces the
impact of attacks in attack scenarios by offloading some of the KD loss to a
shallow layer via an auxiliary classifier. We model HYDRA-FL as a generic
framework and adapt it to two KD-based FL algorithms, FedNTD and MOON. Using
these two as case studies, we demonstrate that our technique outperforms
baselines in attack settings while maintaining comparable performance in benign
settings.",http://arxiv.org/pdf/2409.19912v2
Optimal RANDAO Manipulation in Ethereum,"Kaya Alpturer, S. Matthew Weinberg",2024-09-30,"It is well-known that RANDAO manipulation is possible in Ethereum if an
adversary controls the proposers assigned to the last slots in an epoch. We
provide a methodology to compute, for any fraction $\alpha$ of stake owned by
an adversary, the maximum fraction $f(\alpha)$ of rounds that a strategic
adversary can propose. We further implement our methodology and compute
$f(\cdot)$ for all $\alpha$. For example, we conclude that an optimal strategic
participant with $5\%$ of the stake can propose a $5.048\%$ fraction of rounds,
$10\%$ of the stake can propose a $10.19\%$ fraction of rounds, and $20\%$ of
the stake can propose a $20.68\%$ fraction of rounds.",http://arxiv.org/pdf/2409.19883v1
Blockchain-enhanced Integrity Verification in Educational Content Assessment Platform: A Lightweight and Cost-Efficient Approach,"Talgar Bayan, Richard Banach, Askar Nurbekov, Makhmud Mustafabek Galy, Adi Sabyrbayev, Zhanat Nurbekova",2024-09-29,"The growing digitization of education presents significant challenges in
maintaining the integrity and trustworthiness of educational content.
Traditional systems often fail to ensure data authenticity and prevent
unauthorized alterations, particularly in the evaluation of teachers'
professional activities, where demand for transparent and secure assessment
mechanisms is increasing. In this context, Blockchain technology offers a novel
solution to address these issues. This paper introduces a Blockchain-enhanced
framework for the Electronic Platform for Expertise of Content (EPEC), a
platform used for reviewing and assessing educational materials. Our approach
integrates the Polygon network, a Layer-2 solution for Ethereum, to securely
store and retrieve encrypted reviews, ensuring both privacy and accountability.
By leveraging Python, Flask, and Web3.py, we interact with a Solidity-based
smart contract to securely link each review to a unique identifier (UID) that
connects on-chain data with real-world databases. The system, containerized
using Docker, facilitates easy deployment and integration through API
endpoints. Our implementation demonstrates significant cost savings, with a
98\% reduction in gas fees compared to Ethereum, making it a scalable and
cost-effective solution. This research contributes to the ongoing effort to
implement Blockchain in educational content verification, offering a practical
and secure framework that enhances trust and transparency in the digital
education landscape.",http://arxiv.org/pdf/2409.19828v1
PhishGuard: A Multi-Layered Ensemble Model for Optimal Phishing Website Detection,"Md Sultanul Islam Ovi, Md. Hasibur Rahman, Mohammad Arif Hossain",2024-09-29,"Phishing attacks are a growing cybersecurity threat, leveraging deceptive
techniques to steal sensitive information through malicious websites. To combat
these attacks, this paper introduces PhishGuard, an optimal custom ensemble
model designed to improve phishing site detection. The model combines multiple
machine learning classifiers, including Random Forest, Gradient Boosting,
CatBoost, and XGBoost, to enhance detection accuracy. Through advanced feature
selection methods such as SelectKBest and RFECV, and optimizations like
hyperparameter tuning and data balancing, the model was trained and evaluated
on four publicly available datasets. PhishGuard outperformed state-of-the-art
models, achieving a detection accuracy of 99.05% on one of the datasets, with
similarly high results across other datasets. This research demonstrates that
optimization methods in conjunction with ensemble learning greatly improve
phishing detection performance.",http://arxiv.org/pdf/2409.19825v1
Differentially Private Bilevel Optimization,Guy Kornowski,2024-09-29,"We present differentially private (DP) algorithms for bilevel optimization, a
problem class that received significant attention lately in various machine
learning applications. These are the first DP algorithms for this task that are
able to provide any desired privacy, while also avoiding Hessian computations
which are prohibitive in large-scale settings. Under the well-studied setting
in which the upper-level is not necessarily convex and the lower-level problem
is strongly-convex, our proposed gradient-based $(\epsilon,\delta)$-DP
algorithm returns a point with hypergradient norm at most
$\widetilde{\mathcal{O}}\left((\sqrt{d_\mathrm{up}}/\epsilon
n)^{1/2}+(\sqrt{d_\mathrm{low}}/\epsilon n)^{1/3}\right)$ where $n$ is the
dataset size, and $d_\mathrm{up}/d_\mathrm{low}$ are the upper/lower level
dimensions. Our analysis covers constrained and unconstrained problems alike,
accounts for mini-batch gradients, and applies to both empirical and population
losses.",http://arxiv.org/pdf/2409.19800v1
Membership Inference Attacks Cannot Prove that a Model Was Trained On Your Data,"Jie Zhang, Debeshee Das, Gautam Kamath, Florian Tramèr",2024-09-29,"We consider the problem of a training data proof, where a data creator or
owner wants to demonstrate to a third party that some machine learning model
was trained on their data. Training data proofs play a key role in recent
lawsuits against foundation models trained on web-scale data. Many prior works
suggest to instantiate training data proofs using membership inference attacks.
We argue that this approach is fundamentally unsound: to provide convincing
evidence, the data creator needs to demonstrate that their attack has a low
false positive rate, i.e., that the attack's output is unlikely under the null
hypothesis that the model was not trained on the target data. Yet, sampling
from this null hypothesis is impossible, as we do not know the exact contents
of the training set, nor can we (efficiently) retrain a large foundation model.
We conclude by offering two paths forward, by showing that data extraction
attacks and membership inference on special canary data can be used to create
sound training data proofs.",http://arxiv.org/pdf/2409.19798v1
Advances in Privacy Preserving Federated Learning to Realize a Truly Learning Healthcare System,"Ravi Madduri, Zilinghan Li, Tarak Nandi, Kibaek Kim, Minseok Ryu, Alex Rodriguez",2024-09-29,"The concept of a learning healthcare system (LHS) envisions a self-improving
network where multimodal data from patient care are continuously analyzed to
enhance future healthcare outcomes. However, realizing this vision faces
significant challenges in data sharing and privacy protection.
Privacy-Preserving Federated Learning (PPFL) is a transformative and promising
approach that has the potential to address these challenges by enabling
collaborative learning from decentralized data while safeguarding patient
privacy. This paper proposes a vision for integrating PPFL into the healthcare
ecosystem to achieve a truly LHS as defined by the Institute of Medicine (IOM)
Roundtable.",http://arxiv.org/pdf/2409.19756v1
